id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
307893,2022-03-28,304330.7660623918,o9o5N,E6JG3CMF0WDYi1W79dtvq7PK8QZYfJmBypwuTYEkG8qat82fRMY2smxWwEHnCnWsjWgLTZuesQOul8HziQp2dHa51rEIYQ9K5XvqvQ5tJQK6Szovr82ERojwOOz1jpQaOpwVUTmnAq,Zxvbx0aAx5EM5Zub9gdGuyK0ksyaNLAZ8mkLq0OWxNrIQGHbLRTFKGVRzvxuKa3VvW3eHZrQEZkHMtA4pKg4rpTSSNRJyRse1Fj6Y1DdFPHVS7oMC2XkwJop3QLT1DtJ4FB5mjkWIC2R8HNmdQJhMr3vH2ck5tbLa8OG5MFAfs5IZg4,2021-09-04 16:07:53.966594,2019-01-07 14:32:50.430574
188327,2023-04-05,995797.8176174564,kIJ7hg1,T5fJUaGnTCvlEqFunrbIHai3Bnu4q8qvrUO9XMNmBf1RYRAptZBYsgwKMgBRgUliXqBtuJSByC6OndivGhl9MurlhZunpap2EiMWxeFcC7,uXLBwHp1ncDh8MArx7hvDCU4PQRH2KmzpQ9nTgO7T3jbw2wZw1eIHyrQjcNCoModjrMVUJQiCyCdcUKrJdN2vk,2021-04-15 13:31:41.740001,2022-05-25 21:29:08.083767
357197,2023-07-27,848253.7393757789,qK8,DGa3qPjAnCQsYqr6gipbkd4j6NBRRqttvmv9XYRD6DkHHsoiuugyogotY3kEdpxpmVRAkY7AAGnVXoRtf5CIoaiTJyqXlz0MMSY2s8GsUtsOP24PScSI3e2nlh5DfdrhID6joi6O7ycvV9OPgkz3jgpUBFeR9LoZx5JO7wUoIWDR,1L9ZSeni5cMwULSRzQuLGPsEfLOu5mEyXRwMCWYkSv2fz1A3wSevIw7E7TbAUJWeWaDUx2iwezZj88Y70XXqlz4Z1E,2020-03-05 13:07:08.450609,2019-10-25 09:55:57.831227
91826,2021-12-11,378223.165949395,09qPDYgYy0,Cz4cwNOhyM2EOIEU6IjjaBSiidPiVdoaP0eFJnfy55CRrTwQvg1ZxhCAOXTVx7Y5oDuLeWeNHwmgNDO8NdRmjRsdVqrN4qcaBjer0YH1vyUaPW3kZP77PoughyH2G,AOTy0Aom3KewSX1Fb60T0O4geciHWPaEEujN2UH0a9SzvwQYDGUYRDliteAA4qOhzDtLvRD3WpFibEUYu7rw4kQCkB6DJD6GKraS0XiU9DE99zkV7TDziVrvSvZyKU2GcJHIUAWX1tDALi21FLS5rTkq8VpPDoBmKcmiaoG8SoycYWXeArJfb9kdZLrs5v9854Qia2Oe6LiAduYx16amt4B3WKbaf928Pe4ste7rruFHA6kFyzMbNCOLt2Ul,2021-08-06 11:48:10.421501,2020-05-04 07:19:55.982174
703964,2020-08-28,199243.69000324517,6glNM,PWOqYQShiX40Pbi34FAiIBwDYmW6lGqEDWq8uujfipFBswclVBvKR,NFnhR11ajqPMho6te8SyNSRNmUsUVWHMDoR5o54SqurewEdNjWNvGuRMHMuejFskSKt7FKF8Vs0i3YsjzW1qHsF2ICOxgKS5XGw1MMNnrC3LvTj13hlgPxYCL4slAoX05RdqqTFoC2NfAK75SO27rshMnas9UZk5EtS4Emo1Zml1M6OrZyFBSahHPf2LveG,2020-08-22 06:33:13.371483,2020-05-04 15:26:38.627191
432261,2019-10-25,490900.60512500425,MO8r7XxqW,tdzeIfvSTduKn7dt11FXxY2pzADFhjd0O6XvwreEgDJ49yn9qrEmK3Hu1OfVp7G4dpxuz41Q8oslY4jBXxqi5rtZCyQUlH6liZ3nCpHMmD7KKfezG52Y5wy17LLeStqa7j8CBpKruAXPexawG9EI,BbxuPsnYbudtJcZgYYg5ArIoD7QYFFsyIbhhqHu9HrEWYPUlMRRHdDpU3DEUEvARIeFUx7zMlk5VsQljw33Whh1lyB6CiyShk6MSWJVzx7OGbLfGJDbm2PD0VQhCt5HQn0sFnMERGXsCKUzky6QLtrF94Z6AEnzABrLZgUTduf7je1bvqwqJ9acYTiIKvTodgMoSP85KppiFcOlAlsD,2019-08-18 08:13:44.408124,2019-03-29 07:27:09.488277
795728,2019-12-07,252601.0710664098,gaEQY9qV6q,Bad3XwLDgAvlYv1OITqWDH2p6kwwJaNQ4oXeVBntnNpHvBF5x06gfguVGJyJkVi3PUKQo0oZ4TXcaDkYsweyBpYA3vk9TVxEv1ciJGNA83izBFRY,ZFCfEbs4VVOMEkT2JDcWbbHLWfzuWOQRMkLLg5lbwGNMj5e4vw2qcteWhLiDp5TjybmuhfMEUCuNJju5OBnHMjvVjtZSv5hMwyRxLjgGazW3tEO,2019-09-04 01:07:19.599341,2022-11-08 19:13:12.423443
835999,2021-11-14,474022.26471795904,Q7Edad,a1yP7CQ0ZO8R8n5IUVcmzwt6sFUaRcZWbxGeL0MDrlxqosKexnShDhASWQTGw5CcgUTv3l2TAZG8AVWzd9C7PFqALhTYdsTV1XTbbChY0aGWonTnhTrdRP5TT77fkVFJjJmzrpqYfNT80Je8tjzXUQLzumB,XbWyYkP7ONafHswXFzwVXfhlAPM5DAX1CXhnnloeXQMNYr1My6OQojWasY5wh54tji8gzjD1XoNlRPlE8Qf6SWDA5hjlcNhYJS7HFd2JxD4k3pPmxtOVWXuo7imlQxKeB,2021-08-10 20:51:51.384910,2022-06-27 00:20:58.095023
537414,2020-12-13,871796.8060489102,0a1MQm,HJI63j6cGRJGhfuuAMJsdQIBc30GpH09YBR2k,fWKXjWZKiVkp1YoKIR5FxjecfoE6adky0elgGOc7HmAjwKi9f5cTcMDrlKKgolhNoBNuV0dYhtr4mQ6TgtSseMznljQTmVKOcaIUfg7zo1ljFIri0C0GOSrJdHq8K7cvQEtiqFeK3rulwThM9Dd8tIN3MaqQPtybZbiVOthu7BD4okUZGN7f3WbZKxteiHoN4FrTfy2DMMXPyJVdnvAXec2bv1k6WBfg2vDeVga6vTfXUm8IyuRtrYmjX5qH,2020-04-06 19:53:04.137014,2023-11-20 00:36:59.223934
311845,2023-03-03,597800.5538153192,6rgMwf,IZu4cfLGULMsf5oDPwDzBwb64plsgHMzhjUxWgYAavD4iUWB90IrGyHWMdJW87xSxdEDIRZW1YgqQt0C75OlYDGZcV1YBr3WqtpWzJqiYaI0iXHqwMC2S2vmDVc7JsguagakDSu55kQcgGCPxnAyj3JF8AQGJbtEMiX6S2Ayopyylg9yWWXvXiWKWK9aoFQCYACexmwh5WcGngtAFDSTGyuSMaia68NNJfYZ,L888vS5CiesBwks0GtH3jdJFxLLhunSGCgEZ1uCfM2URdekfl4zlwszd6QNurVR3vwSiivNhZye9h9AuTXGf0dOAklz52aRykKza0VBlk1Da3V6xfUn4a7dstUX5QYZmhu4vExid9RqAeNCPUw7aVdMiN0zOCzhZZyAeQdrNLpAfoHG1zGv6iJmqdnV6z2EYmb2FKuCR6Mgk94OW8,2022-07-07 09:01:28.180947,2019-08-27 03:58:29.649367
633121,2022-06-30,290493.4433346855,cESbvg,5hMqhoedAA0C76qQ9NneqSXNUptdAvu9a5cZ9CKs7hFUsDTO1rT4Nz5CNCtqpYIRmcqLvKg6LOhCkTWZENqNyNMoiZXsNZeZWnHPYccPbyeotmMslCuSRwlR2UKjB7YADFVvCyhxEqUTnMJcIri4lkII6xDtcgddGHhDBn4iqu6qQ,X1vg6LORLGKuacbh8ksGj7SyJFaBqpx563ONPKQ2ucEnm4TrPQLh6TUMtowLxCNZFDnqAFNvNHTZwjqIWqwVNYfQO7BSCIVdngsRxqLRzdKnQ9yvm8aq7ZBMjIepun,2021-11-17 12:54:00.283229,2022-02-19 09:30:40.047899
320753,2022-02-16,545249.2412276798,D6Ecj4oD,SEVsmR9k8N1dUSgUVyezJjqHWAPxsorbxxJhr2B9Ht36bntHikAWAM0MKuvEd9qMvNaLKIQMenqhEWnaVBXEQjw5wTewcTsA8iGD6DvUNwsjJiswjFyylcpb0xkn9yL01fNOinDWANxOG35urjN9yPpRnA7UHNILB2nq5s,33cV8iQRgZAIZhKXA7h61,2021-02-24 14:37:17.425566,2022-08-23 09:35:13.763690
121309,2021-08-16,319463.5729969228,WkYmH,9oCklfk5zdB4siWVjNCqbujkbe4UJky91rHnQEyReqKD9fDovf9e4ofEKluqIZ2ku3szFVpWp7WSU2oMhAW2RaPc7VA9imWyqAwp23BkIybHIzZ3e1ZPQFZ2des6hAusoJLDWjJNTGd8KZ63HyXEcHYiMgdqCTgQyjyt4oCbaLEkvtfR9jP8k1Ofo6wIfkBnp1qcz9E3tezuetKQ6PIqBwZFPubUeKlJmEBqtOx2eIQiG1CI7kvlM,yiOp0NAxGK2QaCtw6kGJkcLQqrqJCwrRwhS37nKZXWruNvhNa36WheRel4JlfNMEz2K1ciPnho8VARm2zfS4TMOKuFoL9ii4pVHms7DgCTD2LUxgYSlHeVOzWNhwqppcDuGl2gdFXe2W4zeXUq80,2022-12-31 08:26:27.832917,2022-05-19 07:48:17.382414
228429,2019-09-20,582756.4267578522,bHsQkJSs9,eNoaw4nvKPUSOH39UXWzH60upnpgArpTSgVjo92elMFOjPZPPGF8zQa78iC1jLUWRlVcV3xHSUcOHzoLnjDe4naQrR12JmgFkIdQdOLypJdMvW2XTseFWaYn26uhX1PQvlFaoMySJfHx0KiJCSUBu,l6LES9RJYj809lAqB7GulWbxYGNpcV3w0WM1Q3sJnNpjh12ybYWmnwOSTkTQu4EgLdQSXKGcXzC48qPvl9WYyuhq6zGxyHxYYVRqET8kl5NWrv68QKTevlp0GmUqXE88lE4VS4IvWYxeYvTEJ8TJVhmbmuRq9yqfryutALHX5ZpUVrYsAfHkaoIEhGpfau5Ka7TTjXkNswjlASM9ncVkmqSJttyhPGoU9obOJeteOCbY25ZQRxUgriKbyH6,2020-04-30 21:20:42.007207,2021-03-08 15:57:41.492697
925185,2023-05-11,104965.005954485,fabAZ,aCF2mlhvFywUrKB12Qq1l86g0y8,sImuQGNb9fFSYCsDZDw3qRj8q17MiDZlPTSpyGvcpvhm9LEGv,2021-05-27 21:20:58.901701,2019-12-05 05:37:21.751264
992321,2022-08-17,966792.148322323,aN,h6inJvYuXHdJNUdEZZALVqhCQGdGlL2PrRTFRRPpz6vKkyIQwAtykxo2tjkrR6sotHzsAL0jkVoUZ0alZAPxXm1c9yneUbItw2xe2sxFGPYXx81oAWnTpmVQhZ,UCJBmXBvAPkQObJcCl36NRmjHvkSvrIwfLRWRIlLeR6vrLunZeHuKOmOePyfVwVhmdsjh5dA1V8uZ8N6KgqZT0WcDxy7TSaoSoNZ4cQmClj2F0WbKjlkq6K1VEaGz2qRKpqz7k35bMzgazFLDHapHOwolicyNIZPX1HIzJuWahdOe1Qh7xQOAE3z1mqG8oIiuFydbumaZKJvkfnpZAQZttcE2O1UX9nVg,2023-06-17 08:19:48.434346,2019-03-14 06:11:18.509403
669852,2020-09-11,801756.3549229198,EGtDrAmoxc,tjXCcE6tk1GGTku0aqKD1AOJTNmbx4pYa3DccoAd8EvHuLAfMH4ALSGbtLwULqXAAiH1E4n8N416ApQoRAKrwH6zDhtdY9NksbSXNtkwmSlzwEyl31BHziftSd9TMWc4j6os5YUvH9e31FaOcdlq51PhgFO4Qn0feT4r8vTWDScD8H7jozJxvvC1ki14WCuYZ91zsBAgw9dMuuSi5MrObtYsxLsLISVswfX8Dw15WWdUs3,1EAwaoWL0BKiR64IsECDEYCuhxhNEr2iCwk2XbmPs5l88C6obx2GUf9EUokvF9exPRUoi8D5krjE7iuqQvjkvqfNAuih47jk,2023-11-19 09:07:45.915602,2021-09-27 05:47:04.766546
612676,2021-05-06,388002.36708034115,7XhmUOfrp,6iwWfxYY5IhDcJud2yCdrSaqGkUnTnZ7kDw2y519zdQn0NiNGvTNTsoGHMRokgyIRnhQNxF2o28O5iofIbF2ZFjZc8GM3DJT8wVKZU6IJIVLjsKZWTpiqXyzrRd1gimqwP0UqT5T73ZhomNEZG5su3oX1xG1uEnGpMz5SIGo7sax00n1VSp0akLAgmdMUp5W4g7vqmTupq4mul2A35lJ6jwkfkkpm4eepPBSy4nLahOaf,gGrX0WxQNhryg0UsbhQtVdyfFkpSO4mFqWraXE5TQfe69kiVooOO0qKtpj4vSpFF8CuOPxYJ8Mcxx2SnyO3kDwEYNZMxAKHlM12T6,2020-07-08 06:44:16.079044,2021-06-05 14:23:52.365999
398681,2023-07-22,45557.02085921496,BJXhx5WLTh,lIt5qkmJ7uPKAOy9q208y7e5dx9IUDIOTclyOEV60VVbUOLnmeWdIaI74Pxp9jl8XzTS2yoDa50qmFcRD2kHOJVBNLEaNKw41BHXnr3o8m7Ujf377wsDICCeB5KfxLaKu5FoXXAHGEas3cRX10LqmGNCPY3fpNcyrzaCUVMR6QFJm0kXXqLJb5JlZlggTepc0G9GmCuq2jWG,iYZOXQgUfCWYIlpKnh7GSLmL5WSC2mZ7PMBBFFQn4GY4sJ2JhX4cDQyoPt4i0HdTsyUH2mqURMrnKnU0bFhHuBmelGEG8RcJrHNVtDyTLFIo2b,2020-01-17 15:09:40.710723,2022-09-18 13:29:36.353462
820645,2023-01-09,866447.6561657086,FBP2C0,R90hBWKrGHfMW2TJk5n641HQygVWFFru2zh1GwSCE35M224qLYP5Ai3T4RUYEgGLkC6GRL15Ve2SH8bxcbsN4wd4IILq1ZhOlTNbyQsVGmmR0JdcbSARZAPK2Qlxf3LZBgYmwq5EheKveb5f1T9Qij2quPhu2WYOZ1uqk2zDEBYBgNOcmbS8WhB9w1DpZqt1Q5MzC6cKGWb,wSWEpSqh26VKUeYK7YyEollRAIIVWpPn4EQ,2021-04-19 22:54:21.683495,2022-06-04 19:28:54.728370
781396,2021-08-08,666574.9726005779,eGPHM1WWrH,oJdBwaBtUxhjFo1F3wpswprBTO7cbtsZdM9nLkcI8s7uhfzAUJtvZfTknpqm36KTSw8XNIrPRX9baRmGHmFeEWTaGPNqzkkdfIursLUvdBCUFZrkxjv9oycVxNelm0medMvONwLKvO2H0GzSA3XT7Z5N20WEsgjxiJdtIjCo6xW0ZtPPEftEa7lgxdxwmLT3cEchTGcrwZ0et7FytIg6,JAWdLKJNNvouJpiHTFba2W0LuJdlOy1eRifkBCMVChiRwoKXeUumq1OtINpYerDdJSh5SpfpFoDnos2MO0HJsoFsT7wRzcU7Nt4wxM9gKcWxGZQjpuWumMQ4wAYcClbr1gvwh3RCBolRVtyi6s6pB9ZnkWl8ZKyxZM542IC6RdZMPotlw2PnETAb4bhxPqxCNTTatBTrSUj23nqYZaGju43piVRZ0,2019-12-24 16:56:19.884381,2023-09-23 20:29:11.568652
564200,2023-08-12,683448.1947706073,BUDxq,93iJA42BdyVuWc76HgEoM786kcgTA6DtlQi07MJZjdORcjGyrcmfG9Q5f3hjlDmY3DHLUJFeQX4t0V2LsnSZDh0tKIVKu1UWrPR1ADtrhJ7JT3vjb6FRk71wCjYPDbW6riZa63rELNMVvFfjWhgG3CxPVw5V0Xv8KGjhB6qDXjx9LTNdDWo8KN4oX3pp8SyRduVV6a49GS8,z4UWd2cZiwQ2yz1rj7TBz34mrb08WmAbtuHYIYW2iXjKHEl2wB5JoQSRqYc6PgdmNlmTWe2oU5naMbYHpRGPy8MM1wwAI3iv5ugRSRfVINXC3zXE8iyR6UHq,2019-01-14 02:44:39.125574,2020-04-02 10:41:46.122654
455983,2019-02-20,335403.44830897363,vO53ajK,7sLwr4h77W2NyiXDjkJfS4cvQwr67R0NQxrcomZ9d94TYJOIjUKE88ivBHmrz02T0h19ocbvEoJPHq3oOJ3puVcYLmbFkFabvASjzkbOy1napMJHi7fCCc8,Z3fUlfwWVkYNmsnTmTPaDNm4TdzwVRTFOnLsfvbNhjH9cQRPf9COvqlBR1RqspMoyLabWhvtnvNYtnZR8OhbknnZ1i1bQHgqv4YVdedXZwOatOxunVqknj79t4OVO91LPsT0fY3gj9hkEKNzOxRam8rd3nzhJVsssXacsvoZwipMzuJKo,2020-03-04 06:31:23.301724,2020-07-28 23:29:37.004175
212261,2023-07-10,430034.2258543765,ziv,MbLxEG1lIjDBl6H6sEfTzIdjymXMozbmjSGrkNfo48wWaJjg1lseBvEh7WLZj3hk3k8HIwPKzAnVtflV063G7ewXPd5Oc,Gcr7kIkbBd9TzeA57TNlga5,2023-11-07 20:02:54.535509,2020-09-02 08:10:48.488413
409563,2021-08-21,20913.202182949633,7yb,l4MqufLoGyh2DCcXITNa1tGEtSAVv595AfVteunhVfpomby1JhnQDKWacpj3YlBi2MVrOFBARTHB2LjWF4PKd0PjL0cRjxQaOjVbgqn5NSYsVWzhWpyMbeKPSVgrJsP63Kg0uafTyFrJP8v9JBCjIqQkcqG5DNkgEyCoyUAeQsTf0U2b9P7TGEOLth0rRoQz4tVHH3,shv1oe00jvYmzcu8YCEBkRYufZq8MgiX4QXGcfXdfcGsWU90rBVHMFGKb0LuLw5tJdyjNrRf13l3QsTLytwUAaL3MNfe68FpLXgbONPLr37utXpvPNGCUDOlWjFqulwibyemFhZBMK3LDk4p9gOsSsGOQiH7HLzOw2JAFDz9ZAkjq73MHCUd,2020-11-11 22:17:14.799768,2022-02-26 09:16:57.488956
545847,2022-02-01,996916.2661999221,2yy5bvTYHE,wK5HqS1VuqJbhtnkYu4tzbkPRaFSS8XO7MLOlqh0tI,7Ap1hcjmik4uPFqu0PZcfB06dQDbFl5,2022-02-15 15:29:04.518406,2022-03-06 22:25:05.825435
565815,2023-02-02,949069.0603995179,vtrx68,ycEkkpb80ZZJjdZcoNtfxfyLY1hZmWofnNYgt3WQfsxdfSTD84ECP3cV9qCHdspNJRyPCdF9eHzGbzVCZbWXeoHzrjIJ6Uali1U79XnWdI91eIOGW8Ppyh11fcVdwro61amPCfpEDm9XpR5j1M1HjTVXQLb3qIjpgL5ZwRz7O6U70EfQkQWpZpxAqQj,6bh31ncEDK4MqMXr3trfm19nFMvT3QbVskeYIwLOkGJ7pQodP0TqqKOWGGAcuqwU8CqD0577PQOhMKHSLzlTK1Jss9xBj2JKK1tUCXK9QyW7OzfkuXcgZGeQgIvrQ8l2bHZAXBd1hJ4Jm2ktYTdXznP68PDo7j1h1q7M9kCfP7d0vFmXutAI0oFTPQq9s2cNSk3UbC9QqbNPfbllJn3JcYZcIH,2021-10-22 03:07:03.609198,2019-03-17 13:05:44.146904
932654,2021-01-24,350829.29559348826,dKSG,pzAjYntaD4ULVcCRjeord,JQw33bqqwY9GCMHOwiYnfkBXkCpa3yeUofUcR2Kyv3Rg6IkMqlVohVb1JUY3Uc0Z,2021-08-01 09:10:52.439380,2022-07-20 10:25:08.476152
172301,2023-08-13,367668.1318380185,5XLuPB2i,O0f2XJM6AY6wYOPoizMmMvsbJBSm,koeMYcOEMyBgEtopyRBOa3WPDLlUxqiHHiCNg9qFlvYfyE,2022-12-16 23:58:07.244072,2023-04-28 10:34:18.366665
266744,2020-05-18,892089.4538798991,3YyvnUwW,lj2C6Q97pyHtxiBx7jaP0x44pKfbpTEi3Ijs4JTpt70VYRPbQhN4XQT4YrdBX9T9dmyKItcO47h9bzJDGEsg4BWOgUH,uoPuLZQmCFxqolmaH3KowGCcYSw8UTcjRfzoXvLMindvxR4eVlA6xDirXFpF0hKfmqk3lXLp11gc1z2B4JS0TjY64wbj5VXIngU1lkMYflzT2h78tL,2023-05-10 21:32:34.095670,2020-04-17 10:05:41.011341
601158,2023-05-06,818698.4732110166,xriobLJ,MtF8ToAORbWEeSbrKQA6w13ZvW16TkqUXWVRZZtlQzXH5cG9qUSPiNFO3JOQeSO8e9mOuMSnBk6FoySIamWXfOJcPNrUYntk2e,dC3z0NsAtYCBPx8qmBzZ674iCeKe0SwW4BGbK5zXyjoIeekWygH4FDLzij5xzQv0QZJiC1osRPaGhzylCSMhZnERjOA8O7jXO5Ups3hYD54Bkmz8Rvycad6D3yhMjIPL7jJs2Xu2JV20BIiFenWEaAUuiiVGI3Ce,2022-02-14 15:38:34.147021,2021-11-19 21:01:23.837798
199799,2023-04-21,815289.1979333053,kluDrum2,2653hNWuJ69fKpTbm63AUSTEwuDiWNJ459ttXHjZ7k8tEepzku5uGQK8K8L2buVTbcIfF7wwCl,CuxlkUH1ryaYE42pvTBVEzb1bHHk1BFl8,2019-01-28 22:12:58.508753,2019-03-18 11:50:08.989892
369185,2021-08-22,830192.2053299239,V4R4b,ttpNzktKDfXIfat4Sv7bX1J2dCflaj30i,MIkNauh8W,2021-02-15 07:44:20.006896,2021-01-09 16:52:57.151851
830348,2019-08-05,435857.2831368034,ZzNtuJJ,CEiaaCAWySQqLmgA5uBPxJokw1yiybAjzjX5oJmXUFdj9pAJ2GAEn8R94VDZCCsODUefdHCcSTmVB5iL1Zawo2wO59jR5gwbhO4S0447Sv1ldZhXKhXjmPMNSlzmSGbTbEKScZ6H7gbWtYk3CFCEQJdElG1gaP643Rs7dz8uKkaHEDEUHQoX6pSh3UjcdBw8F1kuVAyOq7Yx,mYIqakTXkJ,2022-07-05 13:34:46.213455,2023-03-02 02:44:54.115717
234254,2020-10-05,157616.01820852162,2ZBrqIZHzf,Hck4FnP0t58UqAMRILPGMSGK3o77DGKaeDR543cMhJxj8nJ4L64XtZi3aRoww9CfjHxXBMqfS0mJxQmpH2keznEcLTSOmwgiH6yTwVHLPUi7FFyox4nIulKodeLcehGgCTVfuz20QjPoVT8yxH88Ij8zqw3Uc1WgOHGxHiU6lT7NXdnvAMg0uZC87Ul00mQ8XvjcoHfmIPDoM7xm1gerZ3k40n051JVo,t8fDKi8dvbjkHV8j05S4BwAeNaF5UnRqghFPWPWmWbKUKKD9R56D0BZLKSOYgoSycIY6OEpHNVjcB7qeQ6k8RrrDjAiPHovu9eqbubISTF1NGIIkMbi0qYjG7TuzHbVYhWsLOjmWT2KB7kY8,2021-04-05 18:13:50.092649,2021-08-23 05:50:24.925866
72405,2021-05-27,766736.9750681149,iomyjOG7h,tCThHAzH07LOyrONnwAh6WJjEuAiBnlq9uxR9YVXQEWK888zkC1wxCQUOxrQOcNCCMO7BQ4MZ37xMkR9OxMiIlb5MXWm68uwxQvrAOrRt2QTMyHh4JhRiIdWM861bWBRk1YULxoWnwXblawyDncYYiJPuYXN5C4B3n89fzWiyO5L4i3ulinTtwwokJswSYmvSb7ihSjdbwOq92pMVBpq6ZV4MN1N,GiEArBw1pDcEe3OWBsNHIflYDcPYp1TP8j6asuTlQRXvXl,2021-10-12 09:38:21.985225,2019-06-18 22:06:35.748199
512073,2020-11-10,233029.40053244357,y,0q9K5z62PwETMsIyCMqyg9BZoyY9PTKFwA0mE4nZtwa380lh4VogDS4xawFukzmhvnJWNSSIFGZwkFHGMxqq7a7m25uUwwVSUmaVaO5KaINsvZWcZG75u,3JICvOSn9BTzPTc4VJxNTtPp99nzivIAbJYQj5EN1jtFtSaojPHYsgVukOGtQ0doJZycW2wdbVp0etEHIzNzORR1300mCGsnRQmsnGvJUTMyTfT5QWzB1zwHN,2020-08-02 22:21:52.404450,2020-03-16 20:47:47.213132
205907,2023-03-03,23046.037171615342,iYVC7WCMSo,NxsVqviEoaSs8NatDT36tzTMxrBh1mCpaDVOEqFjyxc9DW6ENAWsSPjlIdgDrxOWLjsUWaPsMfVtCIVkGNIA3qKiC7AXcHmy5LuI1AJ8xxFIezQoll0As0AaJHY6GWdUdUnZjgxt84MlXvFdtoiQ3uwhO8SEevpvNFLA8DM,KXBsgv7X3dmeDyEaeTdh2gIzooV2tYfc8DGKz0pwwwmDnGVwjxEojz515NBJTkld8IRpzFD2oo8Ed8umehemeveE5vWOcdpB2FLcjB0NJ7rUr4PbbDGSV5LkV9E1J,2019-07-18 01:27:10.670000,2023-09-23 01:25:22.773205
916830,2021-01-13,384194.5737990873,yDtZeK9O,sqzmTWb31vlxnTZU,G9UwgPuQwr0Na2EplHiOhIV5sRPNpE9c0S1PQmLxZEWqyWcQ1Pz2rhpP2i1KSaDaEaEdBoyyzaLO24Tzw,2020-05-07 19:40:46.790879,2023-07-27 00:47:37.709075
808559,2021-11-01,850325.1525912561,zM0dioqax,fr9qFkUCWj6pkPBrAAC19slzXrxtFAeB5NhzJZqdAODPj8XZNerToDyozltNeaXRc1CdO1MKKQcKmsCkRydQbOQSXNg0rXImM,slUjG0bENNvjRBCxWVKE90df1g34PGMjAO,2019-10-18 16:04:18.430926,2020-09-05 11:09:22.817091
916343,2021-04-24,558566.8139713396,eL9LgWTE8,q1G8VBzAUifwrdc4DSlOdEDjF8NTmRB2g5NAn6ftPwraVfuzd7pcACcnu1zcSfxmXV9Ma5DlPGOOXMyGsuAqzV2arsyO5Teq6RK55aFLLh96POAiHlh8KBC5NEqC8KdiGA2oKVAP8KOmnUgUfbTpXsb7ozCoUA3eDSOlr6X7uArr3seeOolAwK3po0IsugJZPpoWfm,2eDPvDPlucqyKjsOi85AVzPuPUvs4vdMUapl4QvjCqJ45lQPiTQ1DXPnXULuJyBWWtoBPSxt4weVqC0L9uZF2Os9ladV4poyKDaVeORV4wLimBvopRcPUcBmtDdCg1OBiT432RKMwNl5X49vRtilt3BLEK1Q36NBaQEdYJbzXu7NQ6l,2019-03-13 15:52:38.938134,2019-07-28 07:47:40.057933
553492,2020-02-26,264200.47215723625,xQ,Hr7TyXEmDXskyP6auUkBtHw2U5Z935Pem1DyoFwMz8Hxl1A6HqEJQ1350lviIvWFxzxuuJSgEQIseLto3q9tCOpczS4tLkpGK7XFgyvulk9SKDlUhYXpZ7oqjFNgn9SZPPXqGyTD6Y6Z28rsh9J3oj4SrlgU2mTswHuH2A0tSoUumeo5yqZYCyRb1A5hRQeEyiGHyTmeB3H43eTA0ourhLZm6rnPJZOLNx5VUwTtsn4336,Xb3WYESHIAKAjjpA3LaQzr05dpwmg9CAynfZdZUjzXnAi6v21b4,2021-02-22 09:10:04.101490,2023-06-24 14:46:34.929408
779685,2021-01-03,31770.604046607343,o4i,9qqI99BW38967vvlfOcmtTnmdwq92BcEYxBPXuLIsOPDt4IT0ikxGTkDD9IAWg5tr5uR8kaTmQFl84Faf7dC6sPcXzvnxBqinhaf243mFEPjBBOlxJviuUixHEZPWuJUfomWXSg7Yj5ixG2fEPMytYZHCekldCDhMVyYSiU5MWy,TtkKQ3gznQdgStSOsHc9JWwMG7fNPhQodiDdufl2pyqNfNoNe5D,2021-09-17 23:23:46.366975,2023-11-25 14:14:26.404945
293682,2020-09-29,215661.79161695566,QlzuQ,SMMe0yEzumftzJYXpZI4TlovQHpyPTR4u3MqjkmdrRCzcWMHT,R06YWGdSX7M6xZCe98VpHUEHPefBa1EazJaJONxE53j0qQ0NpgvZBYHOYocQC7bg8wJXGwe438nptS8eDCvPtX3j5GTNO1APOr36GWAq97z7WTqpnayYVVYLELAae8Tgh7DCDGmEpVN0TBZw3Sfp0q7q,2022-01-29 18:50:32.775101,2023-07-21 08:11:08.749556
419600,2021-03-05,89846.4628373659,n,xLlenKj8URZsjftjGQARvWeOTS5vYl9e1LYrqCHmQrgZZleB4SL6JJJ2L66b4gYyIXytOgmkWLoAAY6rQeBN5Xxpr7qrD8rqopDyimYDV0jduMTGWtln7ZyYQCPLkg2sOquyU79ApGTAKNju6TOSXPQKzXpHzktWG4OwdxgkiFv79x2ZUE3J4ihnDJCtkXvlEtbRO76yXgJvC,ZG2OzkIkOA5hHBSDTdTzhcrEKRVWgfXj1xpIyUFckRCQJT8FnoPKXxGzx9dzB9RkJRQ8uz95bIpJMCo9fqZx0VCj3RP0cTyt,2020-06-30 19:41:48.086044,2021-04-05 12:21:42.023120
690953,2021-02-05,492936.43875097216,i0KV,Jm2g2fh3YjVZfw6NiQHVukbopmVrGl4tTOYj8SkF574TTAjECS7W8PlpVbu5iwviRUWxLR5LfQJOqtIXL4DjjJ03ZUzSbwNFRUiBkDPxjZOeVbIITuNQXs,tWl8jkBRZZAnsvRN8txdt9bBlJ3dJhUmh5VUcWpARYyN8eszjlQsOBlKt4WWLWAt8hAHKc6EjRSmBjytF,2019-06-19 16:15:08.340866,2022-11-01 06:33:53.628666
